,,,stan,er
-715.19,-604.07,0.60818,0.409146728,48.64593993
-715.19,-397.28,0.42004,0.294696134,42.53325783
-715.13,-575.58,0.5841,0.395703668,47.61045884
-715.08,634.79,-0.6621,-0.442119166,-49.75600507
-715.05,451.1,-0.49774,-0.345963521,-43.8706598
-714.92,581.42,-0.61688,-0.417477663,-47.76359413
-714.92,-290.3,0.31128,0.221635707,40.44668357
-714.71,-425.4,0.44767,0.312703527,43.16116088
-714.58,248.28,-0.29013,-0.207116553,-40.08054666
-714.56,-676.73,0.66767,0.440554243,51.55228017
-714.43,436.44,-0.48398,-0.337321942,-43.47717715
-714.04,493.27,-0.53823,-0.371351798,-44.93803515
-713.95,-691.74,0.6799,0.446766469,52.1824144
-713.73,518.19,-0.56141,-0.38546634,-45.64436418
-713.7,-123.3,0.12927,0.093464503,38.30919259
-713.64,465.24,-0.51212,-0.355253863,-44.15606792
-713.52,-657.35,0.65304,0.433459614,50.65763433
-713.48,506.71,-0.55104,-0.379269329,-45.28989223
-713.47,-620.57,0.62314,0.417734853,49.17117771
-713.42,370.88,-0.41947,-0.29544088,-41.9810287
-713.21,-635.3,0.63542,0.424361881,49.73540942
-713.21,479.51,-0.52589,-0.36390984,-44.51106884
-713.18,-526.19,0.54223,0.371739928,45.86272783
-713.17,692.43,-0.7104,-0.467173259,-52.06349828
-713.04,670.11,-0.6926,-0.458434738,-51.07930166
-712.92,649.31,-0.67573,-0.449863528,-50.2077758
-712.84,174.44,-0.20942,-0.150388186,-39.25295952
-712.76,212.17,-0.25131,-0.18003962,-39.5859423
-712.33,626.15,-0.65693,-0.440147894,-49.25210579
-712.17,-490.63,0.51066,0.352806271,44.74232533
-711.98,-684.22,0.6755,0.445218375,51.72329743
-711.92,-594.48,0.60245,0.406785457,48.10018156
-711.67,-214.12,0.23075,0.165781748,39.18902588
-711.53,-270.57,0.29179,0.208487699,39.95549901
-711.34,-563.81,0.57659,0.392282005,46.98354573
-711.26,-670.22,0.66499,0.440196083,51.06676893
-711.26,-702.93,0.69063,0.452794547,52.52613024
-711.22,702.97,-0.72026,-0.472555495,-52.41807753
-711.19,685.43,-0.70635,-0.465834327,-51.63116128
-710.85,572.4,-0.61192,-0.415671115,-47.21253843
-710.62,616.75,-0.65028,-0.437038115,-48.79251452
-710.61,-539.36,0.55567,0.380251376,46.1322785
-710.57,-649.95,0.64927,0.432352008,50.1716168
-710.56,321.02,-0.36943,-0.262167734,-40.91360312
-710.43,663.33,-0.68909,-0.45745806,-50.63457403
-709.89,266.24,-0.31139,-0.222316906,-40.06582129
-709.79,8.4934,-0.020869,-0.014826959,-40.75037557
-709.74,640.97,-0.67123,-0.448445962,-49.67912694
-709.55,-612.01,0.61888,0.416440434,48.61189019
-709.53,561,-0.6028,-0.410762911,-46.75132154
-709.51,-696.7,0.68713,0.451666211,52.13225697
-709.45,597.74,-0.63492,-0.428947557,-48.01809461
-709.44,677.74,-0.70152,-0.464008844,-51.18677345
-709.17,-552.38,0.56813,0.387867983,46.47509603
-709.1,696.87,-0.71709,-0.471734724,-52.01128181
-708.96,607.5,-0.64365,-0.433878957,-48.34782596
-708.94,588.14,-0.62701,-0.424669073,-47.64672998
-708.84,-642.42,0.64445,0.430320453,49.76048543
-708.78,-465.64,0.48954,0.340295429,43.85735408
-708.74,-378.95,0.40533,0.285892616,41.77700912
-708.51,-61.631,0.059869,0.043621534,37.24643524
-708.45,395.7,-0.44722,-0.314462378,-42.21733057
-708.36,-583.62,0.59576,0.40390335,47.5006335
-708.29,-628.1,0.63313,0.424473314,49.15660883
-708.2,-689.99,0.6829,0.450016049,51.75014362
-708.16,-251.36,0.27249,0.195340139,39.49513994
-708.02,44.931,-0.062932,-0.045302309,-38.91565773
-707.97,-677.05,0.67289,0.44513878,51.16409322
-707.72,-504.38,0.52613,0.363125139,44.88944546
-707.7,655.81,-0.68503,-0.456207257,-50.15762894
-707.66,-663.39,0.66225,0.439865096,50.55752472
-707.57,-143.8,0.15365,0.11119189,38.18453799
-707.11,537,-0.58302,-0.399763608,-45.84118907
-707.11,-707.11,0.69705,0.457190112,52.46392715
-707.11,707.11,-0.72675,-0.477015593,-52.35351015
-707.04,-362.23,0.38935,0.27547724,41.33654011
-706.77,-439.2,0.46562,0.325467747,43.06179459
-706.73,690.59,-0.71394,-0.470985755,-51.58420246
-706.43,632.08,-0.66632,-0.446801936,-49.13095617
-706.21,670.32,-0.69802,-0.463270979,-50.6720758
-706.03,-410.9,0.43854,0.308095364,42.33904552
-705.56,-655.95,0.65787,0.438224813,50.12157687
-705.49,548.26,-0.59429,-0.406761352,-46.10286768
-705.16,-231.89,0.25242,0.181497774,39.07608576
-705.15,-683.2,0.6799,0.449486577,51.26146908
-705.14,647.68,-0.68029,-0.454517104,-49.67313525
-705.07,354.13,-0.40666,-0.287996047,-41.20332692
-704.9,701.12,-0.72376,-0.476329561,-51.94522016
-704.81,-701.44,0.69444,0.45668487,52.06109184
-704.78,683.45,-0.70974,-0.469558299,-51.15056046
-704.69,-571.72,0.58812,0.400435403,46.87013061
-704.59,-602.57,0.61456,0.415338137,47.966186
-704.48,286.04,-0.33499,-0.239208166,-40.04120605
-703.96,525.6,-0.57481,-0.395581879,-45.30746485
-703.75,-517.75,0.54094,0.372891668,45.06626078
-703.71,-636.28,0.64326,0.431108619,49.21065621
-703.68,-176.79,0.19177,0.13862713,38.33511559
-703.61,-670.13,0.67072,0.445356846,50.60282696
-703.54,-14.892,0.0061802,0.004787209,29.09819151
-703.51,622.49,-0.66045,-0.444488048,-48.58667235
-703.17,-620.16,0.63034,0.424340597,48.54576824
-703.05,-695.23,0.69096,0.455558942,51.6730189
-702.96,662.51,-0.69417,-0.462324361,-50.14783097
-702.89,711.3,-0.7334,-0.481587922,-52.28787236
-702.85,-343.77,0.37258,0.264717924,40.7460417
-702.73,-711.46,0.7038,0.461818487,52.39753697
-702.7,-479.82,0.50669,0.352098232,43.90586335
-702.43,411.63,-0.46662,-0.328072484,-42.23076399
-702.42,157.1,-0.19258,-0.138955786,-38.59084658
-702.3,113.55,-0.14276,-0.103150685,-38.3994692
-702.25,232.54,-0.27741,-0.199228549,-39.24209194
-702.14,-85.213,0.087741,0.06391594,37.27561503
-702.13,67.608,-0.089688,-0.06479604,-38.4158667
-702.09,676.33,-0.7061,-0.468609435,-50.67985147
-702.03,695.83,-0.72182,-0.476352646,-51.53059532
-701.95,89.977,-0.11561,-0.083565442,-38.34666219
-701.89,-646.5,0.65298,0.436737638,49.51310419
-701.85,501.33,-0.55379,-0.383312909,-44.47465439
-701.79,580.47,-0.62553,-0.425645777,-46.96022683
-701.78,-592.4,0.60797,0.412373874,47.43174548
-701.75,-689.07,0.68714,0.454103114,51.31805494
-701.58,382.63,-0.43781,-0.309263983,-41.56514304
-701.5,-322.81,0.35144,0.250520324,40.28402769
-701.38,638.65,-0.67565,-0.45319249,-49.0867599
-701.29,705.48,-0.73008,-0.480563341,-51.92170054
-701.1,-39.621,0.035039,0.025733596,36.16052594
-700.95,137.91,-0.171,-0.123549625,-38.40592389
-700.9,613.24,-0.65456,-0.442013611,-48.08593765
-700.89,-531.65,0.55542,0.382168749,45.33370425
-700.74,193.04,-0.23376,-0.168450655,-38.77060952
-700.67,304.63,-0.35667,-0.254542054,-40.12222899
-700.64,488.09,-0.54214,-0.376396812,-44.0341635
-700.63,443.97,-0.4997,-0.349709683,-42.88995245
-700.42,-677.17,0.67877,0.450368276,50.7144344
-700.27,-706.01,0.70151,0.46153386,51.99534865
-700.18,569.36,-0.61691,-0.421130722,-46.48895647
-700.08,689.07,-0.71796,-0.475115072,-51.11286568
-699.96,473.31,-0.52853,-0.368058162,-43.59958677
-699.87,602.97,-0.64652,-0.437883835,-47.6464643
-699.84,458.77,-0.5146,-0.359319143,-43.21530303
-699.82,427.27,-0.48375,-0.33959941,-42.4472439
-699.72,654.37,-0.68999,-0.461164095,-49.61919347
-699.69,592.2,-0.63733,-0.432824017,-47.24922249
-699.63,-611.19,0.62546,0.422607226,48.00030899
-699.47,-453.5,0.48381,0.338274861,43.02274732
-699.33,-303.47,0.33205,0.237460019,39.83406605
-699.24,557.74,-0.60725,-0.415777594,-46.05164125
-699.2,-545.6,0.56907,0.390619053,45.68413799
-699.14,-662.84,0.66829,0.445454899,50.02416674
-699.1,-393.79,0.42549,0.30054047,41.5749431
-699.07,513.39,-0.56691,-0.391881087,-44.66378153
-698.82,-559.44,0.58156,0.398012758,46.11591913
-698.79,-654.23,0.66161,0.44211694,49.64592838
-698.76,715.36,-0.7399,-0.486066062,-52.22210674
-698.58,668.76,-0.7027,-0.468008431,-50.14686784
-698.58,-715.53,0.7102,0.466208757,52.33519097
-698.45,-628.83,0.64106,0.431384854,48.6051248
-698.04,-699.32,0.69806,0.460600419,51.55435614
-697.71,-581.1,0.60123,0.409571608,46.7948432
-697.67,-494.22,0.52339,0.363385466,44.03162717
-697.62,628.9,-0.67035,-0.451454781,-48.4866321
-697.6,335.42,-0.39091,-0.278297437,-40.4648222
-697.52,-425.21,0.45756,0.321747816,42.2107557
-697.49,682.1,-0.71441,-0.474213329,-50.651607
-697.4,-684.01,0.68653,0.455164322,50.83124202
-697.29,701.47,-0.73009,-0.481922769,-51.4952285
-697.25,645.75,-0.68477,-0.459191179,-49.12525123
-697.03,709.22,-0.73645,-0.485039813,-51.83289691
-695.86,-692.07,0.69409,0.459371336,51.09562695
-695.84,-197.15,0.21695,0.157034183,38.15463386
-695.7,-639.17,0.65167,0.437796544,48.85224854
-695.64,-670.63,0.67724,0.45105387,50.14614552
-695.5,-711.08,0.7092,0.466760413,51.94090604
-695.4,-107.48,0.11456,0.083490512,37.21319567
-695.38,694.79,-0.72629,-0.48072971,-51.08073936
-695.24,537.94,-0.59221,-0.407876766,-45.19336461
-694.95,-283.39,0.31249,0.224359734,39.28078542
-694.83,660.7,-0.69904,-0.467312968,-49.58711791
-694.66,-719.34,0.71624,0.470353316,52.27701736
-694.66,719.34,-0.74634,-0.490506505,-52.15700342
-694.26,674.85,-0.71109,-0.473597169,-50.1465902
-693.83,-704.75,0.70561,0.465598342,51.5490791
-693.69,-570.66,0.59508,0.407019801,46.20418938
-693.49,-508.41,0.53933,0.373982668,44.21256543
-693.45,-600.02,0.62059,0.421518223,47.22732407
-693.22,619.71,-0.66593,-0.450324706,-47.87774042
-693.16,367.7,-0.42707,-0.303285258,-40.81462559
-692.89,636.02,-0.68002,-0.457973828,-48.48446763
-692.86,687.96,-0.72283,-0.47987978,-50.62730934
-692.85,25.322,-0.04093,-0.029539199,-38.56164572
-692.79,-468.18,0.50206,0.350990597,43.04086879
-692.64,-647.82,0.66111,0.443635538,49.02097417
-692.55,-620.74,0.63877,0.431748444,47.94957772
-692.45,713.52,-0.74356,-0.489981929,-51.7525352
-692.44,-677.72,0.68541,0.456145119,50.26139078
-691.96,706.72,-0.73856,-0.487789333,-51.40962512
-691.69,213.05,-0.25929,-0.187236003,-38.4829821
-691.63,-656.94,0.66933,0.448203068,49.3363272
-691.42,526.09,-0.58402,-0.403845082,-44.61485986
-691.41,549.1,-0.60511,-0.416383619,-45.32512152
-691.31,-375.58,0.41138,0.292246002,40.76497111
-691.28,252.88,-0.30416,-0.218982282,-38.89708223
-691.26,-589.11,0.61287,0.41774148,46.71035306
-691.17,-698.06,0.70249,0.464967743,51.08359889
-691.09,652.24,-0.69499,-0.466373773,-49.0199578
-691.08,609.67,-0.65895,-0.447109802,-47.37990453
-691.05,-609.98,0.63085,0.427816407,47.45811282
-690.94,399.15,-0.46075,-0.325993529,-41.33716123
-690.81,586.21,-0.63872,-0.435905141,-46.52729243
-690.79,-262.74,0.29175,0.210263233,38.75464386
-690.79,273.64,-0.32738,-0.235277942,-39.1460658
-690.66,-723.18,0.72239,0.474576301,52.21788329
-690.66,700.28,-0.73449,-0.486287116,-51.04039906
-690.58,-522.75,0.55449,0.383777229,44.48225649
-690.54,-685.32,0.69295,0.460491499,50.48051947
-690.52,-130.78,0.14251,0.103876828,37.19132842
-690.5,598.07,-0.64934,-0.441948213,-46.92671688
-690.44,666.89,-0.70762,-0.473056784,-49.58457932
-690.34,-716,0.71711,0.472222814,51.85839793
-690.26,574.99,-0.62922,-0.430643609,-46.11153784
-690.22,-665.01,0.67696,0.452548429,49.58841005
-690.18,723.63,-0.75337,-0.495354549,-52.08702579
-689.67,681.07,-0.71983,-0.479439773,-50.13981749
-689.65,-440.25,0.4771,0.335625703,42.15240259
-689.58,-631.81,0.65028,0.438764891,48.20693583
-689.19,-157.46,0.17365,0.126400051,37.38127387
-689.08,643.69,-0.68945,-0.464084501,-48.56130691
-688.98,562.7,-0.61918,-0.425181047,-45.6273757
-688.97,-709.69,0.71333,0.470896189,51.48349404
-688.87,-217.45,0.2421,0.175381608,38.04184038
-688.81,-409.19,0.44687,0.316103929,41.36806266
-688.75,-691.95,0.69961,0.464342556,50.66678474
-688.73,-537.18,0.56889,0.392806756,44.82693876
-688.72,317.27,-0.37594,-0.269125099,-39.68968392
-688.59,499.53,-0.56112,-0.390525959,-43.68315006
-688.46,173.95,-0.21561,-0.156259161,-37.98231017
-688.23,718.28,-0.75076,-0.494846524,-51.71572658
-688.09,693.55,-0.73119,-0.48555649,-50.58803966
-688.02,-357.77,0.39478,0.281525078,40.2290703
-687.9,-551.36,0.58221,0.400877245,45.23398554
-687.51,483.19,-0.54627,-0.381540245,-43.17493575
-687.48,627.37,-0.67691,-0.457886222,-47.8336686
-687.27,-241.12,0.26922,0.194702745,38.27231841
-687.25,-483.3,0.52007,0.363301893,43.15091948
-686.97,-702.94,0.70967,0.46980735,51.05553385
-686.39,-672.11,0.68568,0.458147786,49.66349744
-686.38,-1.1345,-0.0097591,-0.006820721,-43.08018423
-686.37,436.01,-0.50077,-0.352855492,-41.91928756
-686.35,-727.27,0.72901,0.479134853,52.15131943
-686.25,711.82,-0.74729,-0.493916211,-51.29894164
-686.2,657.96,-0.70365,-0.472352004,-48.96729427
-686.16,673.58,-0.71656,-0.478942937,-49.61281293
-686.02,-641.31,0.66089,0.445419436,48.37475566
-685.94,727.66,-0.76003,-0.499955156,-52.0196342
-685.61,705.82,-0.74305,-0.4921253,-50.98796978
-685.43,-337.04,0.37439,0.268002256,39.69658499
-685.36,-564.1,0.59538,0.409163713,45.51143723
-685.28,350.58,-0.41335,-0.295090203,-40.0758127
-685.24,-720.84,0.72497,0.477644468,51.78025688
-685.06,467.89,-0.53309,-0.373740179,-42.63652399
-684.98,452.2,-0.51773,-0.363997849,-42.23435711
-684.84,687.21,-0.72872,-0.485437292,-50.11619676
-684.81,-70.41,0.072653,0.053342062,36.20208486
-684.64,416.52,-0.48222,-0.341089544,-41.37636548
-684.61,-578.73,0.6088,0.417076286,45.96850039
-684.52,512.76,-0.57646,-0.400780178,-43.83445889
-684.38,-679.78,0.69344,0.462674163,49.87653415
-684.38,49.785,-0.070439,-0.051188313,-37.60758152
-683.83,-714.74,0.72139,0.476450153,51.40933312
-683.75,-650.79,0.67047,0.451115119,48.62503415
-683.59,698.92,-0.73919,-0.490971065,-50.5567338
-683.43,-659.12,0.67753,0.454877591,48.94776373
-683.28,722.9,-0.7585,-0.500219864,-51.63332256
-683.16,124.46,-0.15919,-0.115818062,-37.44833664
-683.08,636.66,-0.68828,-0.465253235,-47.9366394
-682.85,-614.61,0.64101,0.43558186,47.16177571
-682.85,-695.72,0.70732,0.470024515,50.4857676
-682.76,294.04,-0.35345,-0.25424934,-39.01707695
-682.7,-625.53,0.65034,0.440705582,47.56790639
-682.61,-687.51,0.70101,0.467006638,50.10707417
-682.58,617.14,-0.67199,-0.456617733,-47.16686442
-682.54,-498.31,0.53741,0.374982364,43.31607321
-682.47,-455.46,0.4965,0.349281007,42.14915496
-682.3,383.82,-0.44998,-0.320141787,-40.55647183
-682.27,665.25,-0.71285,-0.478309262,-49.03537457
-682.22,-603.06,0.63165,0.430578166,46.69810276
-682.16,-316.38,0.35399,0.254378275,39.15889651
-682.1,-708.52,0.71797,0.475410611,51.02102981
-682.02,716.79,-0.75473,-0.498915279,-51.27418061
-682.02,604.77,-0.66172,-0.451120722,-46.68357443
-682.01,-592.18,0.62245,0.425477404,46.29449034
-682,-731.35,0.73569,0.483732984,52.0859699
-682,731.35,-0.76621,-0.504226098,-51.95762432
-681.92,-391.73,0.43325,0.308112905,40.61403884
-681.85,647.65,-0.69853,-0.471032297,-48.29768657
-681.52,539.49,-0.60354,-0.417759463,-44.47069523
-681.46,680.21,-0.7258,-0.485108053,-49.61615173
-681.19,-50.768,0.049662,0.036622811,35.60401061
-680.99,98.864,-0.12929,-0.094183067,-37.27520632
-680.57,592.79,-0.65233,-0.446269438,-46.17402506
-680.4,233.45,-0.28653,-0.207461735,-38.112216
-680.31,-725.34,0.73246,0.482842219,51.69758786
-680.27,-666.05,0.68566,0.460016684,49.0511156
-680.27,-701.87,0.71425,0.474240678,50.60918062
-680.07,-180.03,0.20222,0.147441748,37.1524702
-680.03,-425.41,0.46842,0.331562383,41.27658141
-679.96,74.594,-0.10051,-0.073235911,-37.24141375
-679.85,-25.217,0.01918,0.014333208,33.81512728
-679.65,693.12,-0.73778,-0.491631483,-50.0676881
-679.61,553.91,-0.61818,-0.426868684,-44.81736975
-679.61,580.81,-0.64245,-0.440924045,-45.70536763
-679.27,526.24,-0.59288,-0.411883123,-43.94374673
-679.23,704.28,-0.7471,-0.496283379,-50.53899279
-679.16,-513.19,0.55367,0.385656652,43.56552593
-678.98,-635.26,0.66138,0.447688434,47.73220603
-678.89,710.53,-0.75237,-0.498918333,-50.80023137
-678.8,152.47,-0.19315,-0.140650857,-37.32586086
-678.74,568.18,-0.63179,-0.435020494,-45.23223827
-678.55,-719.16,0.72914,0.481907994,51.30274006
-678.5,727.7,-0.76629,-0.505557675,-51.57321057
-678.09,655.99,-0.70855,-0.477419982,-48.41230518
-678.05,-296.11,0.33396,0.240934412,38.61033687
-678.02,735.04,-0.77243,-0.508537901,-51.89231672
-677.84,627.22,-0.68442,-0.464723241,-47.27475201
-677.76,672.41,-0.72245,-0.484638224,-49.06995864
-677.58,-735.45,0.74247,0.488407166,52.01865406
-677.37,-527.96,0.5686,0.395096696,43.91413693
-677.26,-674.17,0.69465,0.465522972,49.21927434
-676.81,193.26,-0.24151,-0.175593978,-37.53888508
-676.79,721.66,-0.76297,-0.504654216,-51.18668904
-676.58,-712.88,0.72588,0.481054093,50.89363341
-676.45,-471.44,0.51596,0.36273078,42.24323619
-676.45,332.57,-0.39872,-0.286233989,-39.29862128
-676.44,686.79,-0.7353,-0.491497757,-49.60393812
-676.39,-542.62,0.58271,0.403773543,44.31604305
-676.37,-645.72,0.67213,0.454151907,47.99673612
-676.3,-682.1,0.7018,0.469421674,49.50310949
-675.91,-90.823,0.098174,0.072153903,36.06194052
-675.86,-691.03,0.70928,0.473272276,49.86721948
-675.61,491.65,-0.56262,-0.394120148,-42.75342235
-675.52,-729.78,0.73983,0.487936578,51.62421364
-675.36,715.88,-0.7596,-0.503596539,-50.83503189
-675.11,698.82,-0.74616,-0.497272558,-50.05050799
-675.06,-556.47,0.5962,0.41205569,44.68918015
-674.85,-656.76,0.68244,0.460005819,48.35464494
-674.69,-705.97,0.72204,0.479868555,50.46620417
-674.58,638.11,-0.69633,-0.472074701,-47.50419761
-674.56,-570.88,0.60942,0.41988979,45.13808502
-674.26,-697.92,0.71605,0.477109692,50.08079108
-674.2,-619.35,0.65176,0.443827595,46.84981443
-673.73,738.98,-0.77915,-0.513189097,-51.82512733
-673.66,663.99,-0.71885,-0.48413069,-48.48263398
-673.56,-723.65,0.73674,0.487208015,51.21672425
-673.53,610.34,-0.67326,-0.459867252,-46.40311899
-673.42,732.08,-0.77402,-0.510987464,-51.47534017
-673.34,-274.84,0.3126,0.226458234,38.03869926
-673.16,-739.49,0.74924,0.49307162,51.95358422
-673.15,-584.31,0.62234,0.42766261,45.52125574
-673.08,367.2,-0.4378,-0.313287001,-39.74406805
-672.99,679.34,-0.73209,-0.491061458,-49.08317233
-672.89,401.37,-0.47387,-0.337458313,-40.42327062
-672.85,647.06,-0.70533,-0.47736205,-47.75577586
-672.82,271.19,-0.33247,-0.240606372,-38.18004773
-672.69,429.09,-0.50253,-0.356339054,-41.02579936
-672.27,705.91,-0.75426,-0.502165463,-50.20148847
-672.13,725.8,-0.77019,-0.509707977,-51.10416854
-672.1,-608.56,0.64419,0.440231378,46.32986919
-671.83,-373.25,0.41993,0.30061289,39.69128198
-671.82,-441.28,0.48947,0.346585591,41.22629818
-671.8,504.17,-0.57738,-0.404061768,-42.89399424
-671.71,-201.75,0.23005,0.167934733,36.98774278
-671.68,-666.87,0.69327,0.466562502,48.59102407
-671.54,-114.64,0.12741,0.093624048,36.08683116
-671.26,477.62,-0.552,-0.388345587,-42.14143768
-671.22,-487.36,0.53485,0.375608256,42.39569872
-671.15,-717.45,0.73394,0.486741267,50.78647523
-671.06,-597.26,0.63525,0.435514384,45.86200208
-670.98,-734.47,0.74723,0.492961608,51.5797555
-670.96,-628.4,0.66197,0.450287742,47.01044194
-670.82,599.57,-0.66597,-0.456568361,-45.86424671
-670.69,-409.48,0.45812,0.326262185,40.41467911
-670.52,693.27,-0.74553,-0.498552833,-49.53881518
-670.46,619.25,-0.68347,-0.466355582,-46.55555267
-670.35,712.11,-0.76084,-0.50598959,-50.36673002
-670.2,-140.62,0.15869,0.116439079,36.28585965
-669.89,11.159,-0.024674,-0.017833455,-38.35793702
-669.84,-351.85,0.39843,0.286291086,39.16954425
-669.6,-685.95,0.71036,0.47585024,49.28226167
-669.48,-252.18,0.28876,0.2099826,37.51615617
-669.36,212.97,-0.26702,-0.194420816,-37.34126112
-669.25,719.32,-0.76753,-0.509535917,-50.63314954
-669.24,445.81,-0.52173,-0.369408086,-41.23404973
-669.22,311.33,-0.37912,-0.273583039,-38.57584192
-669.21,461.45,-0.53743,-0.379495537,-41.61694859
-669.19,-710.36,0.73004,0.485576099,50.34512657
-669.15,587.56,-0.65662,-0.451749395,-45.35049915
-669.13,-743.14,0.75541,0.497337193,51.8909125
-669.13,743.14,-0.78635,-0.518182864,-51.75144799
-669.07,-227.03,0.26019,0.18969683,37.16096395
-668.85,671.16,-0.72881,-0.490774467,-48.50202044
-668.78,-638.38,0.6721,0.456356363,47.27525552
-668.72,-728.26,0.74435,0.492457006,51.15025077
-668.7,656,-0.71628,-0.48438572,-47.87388867
-668.63,546.44,-0.61959,-0.430349517,-43.97367152
-668.61,736.74,-0.7818,-0.516337377,-51.4126295
-668.44,517.5,-0.59256,-0.414106496,-43.09362572
-668.28,-676.86,0.70415,0.473167603,48.81619006
-668.18,686.65,-0.74212,-0.497676316,-49.11700149
-667.98,574.74,-0.64602,-0.445982571,-44.85319411
-667.97,560.79,-0.63333,-0.438609345,-44.39500841
-667.87,-702.26,0.72477,0.483495051,49.90225816
-667.68,629.69,-0.69475,-0.473294647,-46.79016636
-667.61,-649.58,0.68237,0.462147571,47.6519714
-667.38,532.87,-0.60789,-0.423639539,-43.49227209
-667.15,730.81,-0.77841,-0.51535189,-51.04436705
-667.04,-693.87,0.71881,0.480870227,49.48107805
-666.96,-503.02,0.55278,0.387614671,42.61070107
-666.9,700.13,-0.75416,-0.50401817,-49.62952621
-666.7,250.14,-0.31112,-0.22609057,-37.60857006
-666.22,33.938,-0.05262,-0.038419622,-36.96126357
-666.04,-722.64,0.74226,0.492446461,50.72907577
-665.85,-330.11,0.37717,0.272198145,38.56450057
-665.81,-739.25,0.75526,0.498500407,51.50639572
-665.53,725.18,-0.77536,-0.514558427,-50.68454016
-665.39,-659.6,0.69246,0.468089811,47.9331494
-665.37,-458.46,0.51077,0.361434328,41.31751217
-665.08,-746.78,0.76162,0.501626809,51.83000313
-664.82,-733.05,0.75135,0.497086799,51.1506645
-664.71,747.1,-0.79327,-0.522983231,-51.6817277
-664.67,135.12,-0.17597,-0.128874151,-36.54406117
-664.67,-392.41,0.44421,0.317904993,39.73042553
-664.58,-518.34,0.56895,0.398062364,42.92986503
-664.42,678.64,-0.73873,-0.497261796,-48.55957285
-664.34,349.62,-0.42382,-0.304978626,-38.96711558
-664.32,707.13,-0.76201,-0.508720516,-49.78951613
-664.09,639.24,-0.7059,-0.480357308,-46.95310941
-664.06,-533.32,0.58329,0.406884209,43.35528079
-663.98,-617.54,0.65833,0.450258675,46.21150828
-663.89,740.83,-0.7891,-0.521447317,-51.3288061
-663.85,-715.43,0.7385,0.491453939,50.26840593
-663.73,174.46,-0.22342,-0.163412166,-36.72176668
-663.59,663.3,-0.72668,-0.491407211,-47.87735799
-663.4,-563.01,0.6109,0.423453458,44.26614989
-663.33,-548.18,0.59749,0.415557638,43.78029552
-663.24,-164.92,0.18939,0.139103559,36.15036259
-663.19,648.11,-0.71422,-0.485045031,-47.24818418
-663.15,416.5,-0.49572,-0.353486641,-40.23726557
-663.14,714.24,-0.76873,-0.512344906,-50.04150351
-662.95,-669.43,0.70252,0.47403436,48.20022747
-662.68,-577.29,0.62423,0.431385207,44.70361742
-662.48,384.76,-0.46275,-0.331634949,-39.53595691
-662.2,734.47,-0.78559,-0.520512336,-50.92629824
-662.1,-685.08,0.71591,0.481073525,48.81509025
-662.02,608.83,-0.68121,-0.467534207,-45.70270787
-661.96,-707.69,0.73403,0.489987657,49.80581432
-661.53,720.57,-0.77518,-0.515971555,-50.236964
-661.37,-590.98,0.63737,0.439244314,45.10603303
-661.34,694.13,-0.75405,-0.50592482,-49.04388367
-661.19,-425.52,0.48051,0.34250248,40.29387465
-660.92,290.18,-0.3595,-0.260815171,-37.8370739
-660.78,-750.58,0.76819,0.506171163,51.76486866
-660.78,109.61,-0.14585,-0.107035088,-36.26372736
-660.69,-728.29,0.7512,0.498527916,50.68363792
-660.56,-743.15,0.76273,0.503826868,51.38732151
-660.54,686.5,-0.74851,-0.503466875,-48.67115155
-660.44,-605.03,0.65038,0.446826798,45.55528053
-660.35,-629.05,0.67106,0.458244088,46.44160555
-660.32,-309.31,0.35718,0.2589614,37.92789203
-660.31,750.99,-0.80014,-0.527761714,-51.6100883
-660.19,-700.02,0.72946,0.488393233,49.35915371
-659.89,-641.77,0.68218,0.464356312,46.90873847
-659.76,621.18,-0.6939,-0.475178708,-46.02927038
-659.64,-736.32,0.75828,0.502159901,51.00369391
-659.57,-475.45,0.53146,0.37570911,41.45518044
-659.56,728.48,-0.78317,-0.520417934,-50.48866485
-659.41,596.04,-0.67199,-0.463101774,-45.10633251
-659.32,490.77,-0.57341,-0.404220943,-41.85558894
-659.22,-720.96,0.74676,0.496992994,50.25563918
-659.17,671.39,-0.73718,-0.498240978,-47.95651762
-658.87,744.93,-0.79671,-0.526814541,-51.23158879
-658.8,-692.05,0.72428,0.486326083,48.9288824
-658.66,-42.131,0.041009,0.030548935,34.24035798
-658.53,58.916,-0.083941,-0.061617696,-36.22872326
-658.41,701.67,-0.76271,-0.511184071,-49.20457094
-658.25,-678.49,0.71382,0.481284479,48.31560789
-658.07,-12.657,0.0046074,0.00369364,24.7387448
-657.85,739.16,-0.79309,-0.525594954,-50.89376211
-657.65,655.02,-0.72474,-0.492321587,-47.20865768
-657.64,-652.2,0.69274,0.470622229,47.19661689
-657.43,-69.086,0.074372,0.055148712,34.85718466
-657.36,582.47,-0.66145,-0.457662392,-44.52793392
-656.59,83.766,-0.11488,-0.084428735,-36.0674176
-656.51,709.32,-0.77055,-0.515636205,-49.43675258
-656.5,632.12,-0.70612,-0.482794527,-46.25683621
-656.39,568.22,-0.64923,-0.450845665,-44.00271538
-656.37,-712.85,0.74285,0.496166878,49.7177729
-656.28,-747.73,0.76992,0.508661552,51.3619412
-656.1,553.37,-0.63574,-0.442984336,-43.51297505
-656.06,-754.71,0.77542,0.511174292,51.69385695
