,,,stan,er
-617.83,647.18,-0.73567,-0.52042758,-41.35876517
-617.65,772.4,-0.83682,-0.569934414,-46.82742069
-617.55,-779.95,0.81045,0.550135227,47.3183247
-617.37,-522.73,0.59514,0.433583,37.26091662
-617.31,-749.58,0.78797,0.540446155,45.79990852
-617.15,562.57,-0.66066,-0.47728048,-38.42175142
-616.9,626.68,-0.71878,-0.511382222,-40.55631366
-616.89,739.05,-0.81179,-0.559176427,-45.17600544
-616.82,241.19,-0.3147,-0.238603206,-31.89261151
-616.63,-723.66,0.76871,0.531773972,44.55577766
-616.61,-774.06,0.80697,0.549075008,46.96899105
-616.38,-762.98,0.79894,0.545709613,46.40387142
-616.36,445.65,-0.5459,-0.403591169,-35.26064038
-616.11,-695.89,0.74732,0.521475463,43.30875624
-616.06,-668.07,0.72483,0.509887655,42.15484385
-615.84,698.23,-0.78016,-0.544395064,-43.30769183
-615.73,-741.19,0.78305,0.538846339,45.31972165
-615.66,-788.01,0.81815,0.554170849,47.63497601
-615.66,788.01,-0.85052,-0.576562157,-47.51575166
-615.61,-731.61,0.7758,0.535528976,44.86611092
-615.51,-632.03,0.69518,0.49394441,40.74053391
-615.45,-644.22,0.70556,0.49970793,41.19447725
-615.42,762.19,-0.83114,-0.568485874,-46.20240145
-615.32,-605.8,0.6727,0.481216364,39.79158877
-614.89,723.74,-0.8016,-0.555227851,-44.37316113
-614.78,-713.86,0.76276,0.529618226,44.02072324
-614.72,-656.37,0.71638,0.505825985,41.62578062
-614.5,-618.88,0.68479,0.48839488,40.21236263
-614.44,587.83,-0.6863,-0.493384036,-39.10056867
-614.39,747.06,-0.82042,-0.564166696,-45.42155824
-614.09,-453.06,0.52905,0.391060766,35.28588032
-613.94,614.44,-0.71066,-0.507700006,-39.9763624
-613.83,781.22,-0.84716,-0.57603063,-47.06856821
-613.7,669.6,-0.75847,-0.534046032,-42.02333785
-613.59,707,-0.78939,-0.549836928,-43.56802177
-613.35,768.18,-0.83772,-0.57225601,-46.38902609
-612.85,45.088,-0.069121,-0.052720195,-31.10915047
-612.74,-555.54,0.62973,0.456250487,38.02286636
-612.72,754.79,-0.82802,-0.568295789,-45.70229384
-612.62,548,-0.65083,-0.47241817,-37.76565784
-612.43,91.54,-0.12899,-0.098611552,-30.80617545
-612.25,-401.96,0.47695,0.355766062,34.06281564
-612.21,170.22,-0.22908,-0.174746926,-31.0924345
-612.18,-755.46,0.79721,0.546721881,45.81636976
-612.15,-783.85,0.8184,0.555852699,47.23325104
-612.13,658.66,-0.75069,-0.530466399,-41.5150897
-612.11,-583.85,0.65603,0.472328089,38.8928619
-611.81,775.27,-0.8446,-0.575890087,-46.65993038
-611.73,-769.73,0.80833,0.55178462,46.49375332
-611.63,-686.09,0.74354,0.521166005,42.66855348
-611.58,732.49,-0.81168,-0.561330668,-44.59926149
-611.42,-381.24,0.45514,0.340643135,33.61196883
-611.39,-791.33,0.8246,0.558744559,47.58085534
-611.36,-293.6,0.35626,0.269667294,32.110941
-611.17,285.67,-0.37072,-0.280471919,-32.17722498
-611.09,-777.21,0.81449,0.55469058,46.83681849
-610.93,637.72,-0.73381,-0.521675901,-40.66396379
-610.91,791.7,-0.85787,-0.581793197,-47.45273834
-610.81,515.32,-0.62079,-0.45396762,-36.74763866
-610.78,-357.99,0.42996,0.322920151,33.14746651
-610.73,-420.87,0.49814,0.370624019,34.40575223
-610.62,601.65,-0.70219,-0.503820296,-39.37310708
-610.55,531.79,-0.63706,-0.464340581,-37.19670982
-610.41,679.93,-0.77017,-0.541329573,-42.27377153
-610.41,785.7,-0.85385,-0.580390249,-47.11653086
-610.35,-705.06,0.75992,0.52988203,43.41305357
-610.04,-762.96,0.80486,0.551005255,46.07120219
-610,-746.44,0.79242,0.54547405,45.27180525
-609.86,408.08,-0.51069,-0.380673153,-34.15445675
-609.53,497.29,-0.60397,-0.443423175,-36.20623247
-609.33,716.4,-0.80102,-0.557186197,-43.76163744
-609.13,573.3,-0.67762,-0.489684354,-38.37893617
-608.88,-737.1,0.78632,0.543132504,44.77498466
-608.86,327.08,-0.42053,-0.31698106,-32.66723254
-608.74,-267.78,0.32723,0.248586171,31.63644587
-608.73,740.86,-0.82101,-0.566852252,-44.83668313
-608.72,761.23,-0.83685,-0.573953838,-45.80440881
-608.49,-720.26,0.77362,0.53728382,43.98721334
-608.47,-470.8,0.55133,0.406980546,35.46839158
-607.9,-183.67,0.22498,0.172259022,30.60564126
-607.81,-36.228,0.036368,0.028305144,28.48547997
-607.51,689.83,-0.78112,-0.548020054,-42.53492993
-607.31,-728.5,0.78114,0.541332434,44.29950072
-607.3,-675.13,0.73861,0.520133152,42.00402278
-607.17,768.2,-0.84372,-0.577630692,-46.06564573
-606.97,-788.05,0.8264,0.561503176,47.17637144
-606.89,-212.96,0.26167,0.199939032,30.87489608
-606.77,-570.96,0.64898,0.469512775,38.22414112
-606.75,781.05,-0.85391,-0.58213672,-46.68547274
-606.68,-794.95,0.83172,0.563799,47.52065897
-606.59,-539.63,0.62005,0.451754802,37.25366004
-606.44,748.7,-0.82936,-0.571632368,-45.08625576
-606.41,795.16,-0.86485,-0.586767929,-47.39217293
-606.34,-240.7,0.29583,0.22550925,31.18308899
-606.27,-491.01,0.57327,0.421886927,35.88238064
-606.17,-155.05,0.18962,0.145555187,30.27361218
-606.02,218.32,-0.29145,-0.222136543,-31.20308595
-606,725.65,-0.81161,-0.56360718,-44.00277879
-605.98,-595.7,0.67197,0.483440325,38.9975072
-605.94,-781.43,0.8225,0.560357127,46.78139352
-605.84,774.55,-0.84986,-0.580863045,-46.30987578
-605.76,-694.75,0.75597,0.529608511,42.74128601
-605.53,788.53,-0.86075,-0.585531558,-47.00317823
-605.49,699.19,-0.79074,-0.553644454,-42.82451389
-605.16,-774.08,0.8178,0.558728367,46.3680831
-605.04,-751.49,0.80094,0.551398328,45.25615319
-604.75,648.78,-0.74911,-0.532134852,-40.77446676
-604.63,481.23,-0.5917,-0.436446832,-35.57206902
-604.62,369.06,-0.47118,-0.353782502,-33.18352319
-604.46,-663.67,0.73179,0.517505008,41.40732709
-604.44,-759.26,0.8074,0.554531601,45.60035866
-604.24,625.69,-0.72945,-0.521392253,-39.90426504
-604.15,-767.53,0.81388,0.557486389,45.99100824
-603.91,755.52,-0.83713,-0.576217531,-45.28020323
-603.8,708.49,-0.79993,-0.558855958,-43.13706213
-603.73,-650.79,0.7217,0.512308077,40.87226656
-603.53,669.09,-0.76759,-0.542469142,-41.49929283
-603.38,-713.2,0.77287,0.538902103,43.41565862
-603.38,-637.94,0.71114,0.50661598,40.37062167
-602.96,-509.34,0.59399,0.436039535,36.22388619
-602.83,734.47,-0.82169,-0.569664345,-44.24107938
-602.56,-624.72,0.70052,0.500918091,39.847215
-602.54,-741.73,0.79587,0.550138636,44.66717088
-602.24,426.75,-0.53644,-0.399699854,-34.21070692
-602.15,-610.47,0.68846,0.494145163,39.32343201
-601.97,-64.233,0.073526,0.056920409,29.17335143
-601.82,-798.64,0.83909,0.569028996,47.45997224
-601.82,798.64,-0.87198,-0.591843037,-47.33298275
-601.74,-122.9,0.14978,0.115384995,29.80890598
-601.42,-791.92,0.83456,0.567398966,47.08521694
-601.34,762.86,-0.84532,-0.580968659,-45.50182481
-601.31,588.39,-0.69853,-0.504380508,-38.49266342
-601.04,-334.76,0.40984,0.309731368,32.32111509
-600.99,-5.708,-0.0032245,-0.002192336,-47.08053227
-600.97,784.71,-0.86236,-0.588369511,-46.56775793
-600.94,792.09,-0.86794,-0.590657608,-46.94469163
-600.91,-785.99,0.8307,0.566053459,46.75292344
-600.8,-438.25,0.5237,0.389803907,34.34960246
-600.49,-683.43,0.75174,0.529360197,42.00916581
-600.42,-703.95,0.76835,0.53780433,42.867946
-600.34,-92.567,0.11079,0.085563344,29.48301822
-600.28,777.85,-0.85783,-0.586811635,-46.18489975
-600.2,462.86,-0.57628,-0.427105989,-34.92669622
-600.17,718.31,-0.81139,-0.565895328,-43.38163953
-600.13,770.09,-0.85206,-0.584436842,-45.79163023
-600.02,612.71,-0.7218,-0.518362248,-39.2462517
-599.96,742.55,-0.83087,-0.575131043,-44.4662064
-599.85,-733.16,0.79185,0.549377354,44.13590129
-599.84,679.98,-0.78027,-0.55044352,-41.75296303
-599.75,-778.64,0.82639,0.564790223,46.3180427
-599.73,261.68,-0.3478,-0.264702362,-31.39285858
-599.27,557.93,-0.67187,-0.48885422,-37.43770077
-599.02,69.021,-0.10188,-0.078197071,-30.28621009
-598.98,-722.78,0.78459,0.546287837,43.62208845
-598.95,347.49,-0.45033,-0.339681649,-32.57413267
-598.55,659.09,-0.76382,-0.542234925,-40.86514262
-598.39,-525.95,0.61392,0.449819723,36.48134335
-598.15,-747.42,0.80445,0.555894132,44.71280647
-597.8,-763.89,0.81727,0.561752817,45.48569675
-597.6,-555.76,0.6429,0.468166089,37.3230603
-597.59,-755.68,0.81128,0.559203409,45.07779948
-597.54,306.93,-0.40362,-0.306038698,-31.88528211
-597.52,637.51,-0.74612,-0.532909069,-40.00887654
-597.41,750.1,-0.8393,-0.580074733,-44.68825358
-597.31,-771.9,0.82374,0.564769155,45.85428278
-597.16,-802.12,0.84613,0.574039604,47.39923765
-597.16,802.12,-0.87921,-0.597000086,-47.27133548
-596.99,445.41,-0.56044,-0.417033858,-34.38716995
-596.84,-795.82,0.84187,0.572498781,47.05184143
-596.78,727.82,-0.82234,-0.572525758,-43.6337122
-596.7,690.48,-0.79204,-0.557674026,-42.02562119
-596.24,795.69,-0.87533,-0.595920474,-46.88704916
-596.13,193.28,-0.264,-0.202187026,-30.57217631
-595.68,541.43,-0.6592,-0.48192544,-36.78464452
-595.63,788.56,-0.87058,-0.594310349,-46.48575474
-595.56,573.48,-0.6899,-0.500844494,-37.74734629
-595.41,757.58,-0.84711,-0.584448382,-44.94179927
-595.35,-784.36,0.8349,0.570355171,46.3824722
-595.35,-693.45,0.76473,0.537890306,42.17211033
-595.17,392.84,-0.5044,-0.378656923,-33.20765313
-595.1,700.39,-0.80179,-0.563214542,-42.3596056
-594.9,141.93,-0.19827,-0.152286838,-30.19509944
-594.85,-671.8,0.74751,0.529164966,41.26218615
-594.72,781.45,-0.86611,-0.592910365,-46.0777296
-594.51,-584.5,0.67212,0.486734793,38.08751907
-594.36,773.66,-0.86054,-0.59074272,-45.67085992
-594.35,710.18,-0.81052,-0.567833899,-42.73892439
-594.26,-790.53,0.84051,0.573169194,46.64256351
-594.22,599.99,-0.71566,-0.516566209,-38.54177601
-594.13,508.48,-0.62803,-0.462459076,-35.80228669
-593.91,765.39,-0.85465,-0.58842981,-45.24247161
-593.66,113.45,-0.16134,-0.124062696,-30.04714992
-593.28,736.09,-0.83238,-0.578714477,-43.83258639
-593.16,-658.25,0.73781,0.524573669,40.64945366
-593.12,524.6,-0.64496,-0.47356415,-36.19274191
-592.88,-805.29,0.85262,0.578654342,47.34530401
-592.79,-712.65,0.78255,0.547748846,42.866572
-592.71,-740.02,0.80403,0.557999478,44.09153269
-592.53,805.55,-0.8864,-0.602136931,-47.20904083
-592.38,-778.5,0.83348,0.571136724,45.93353303
-591.99,-312.37,0.38928,0.295866501,31.57285426
-591.69,-797.93,0.84845,0.577587465,46.89550093
-591.68,670.25,-0.77996,-0.553292621,-40.96699827
-591.57,-644.6,0.72776,0.5196274,40.05420027
-591.48,-396.56,0.48574,0.365079115,33.05061276
-591.4,-730.53,0.79796,0.555708466,43.5932776
-591.31,799.16,-0.88288,-0.601372546,-46.81082564
-591.05,-600.2,0.68943,0.497965186,38.44943778
-590.93,-569.83,0.6619,0.481531171,37.45735257
-590.92,-477.82,0.57239,0.424434826,34.85933865
-590.9,-455.66,0.54955,0.409141929,34.31769293
-590.89,720.67,-0.82244,-0.575038268,-43.02352472
-590.88,-749.68,0.81323,0.562972102,44.45298396
-590.87,648.76,-0.76228,-0.544078234,-40.10485114
-590.79,624.8,-0.74127,-0.532401193,-39.23146859
-590.78,-766.91,0.82638,0.568834002,45.27612578
-590.67,-758.92,0.82047,0.566302039,44.88204946
-590.58,744.19,-0.84147,-0.584076943,-44.06834755
-590.52,-702.64,0.77678,0.545774966,42.32605907
-590.52,792.45,-0.87865,-0.600085603,-46.42077658
-590.36,-630.81,0.71705,0.514047927,39.49088435
-590.33,-417.05,0.50895,0.381448552,33.42559514
-590.31,-372.66,0.45994,0.347024091,32.53834867
-589.78,-721.38,0.79237,0.553705812,43.10306721
-589.46,-616.09,0.70502,0.507485608,38.92413678
-589.28,785.25,-0.87447,-0.598990994,-45.99050895
-589.12,-684.11,0.76311,0.539364174,41.48325689
-588.93,-773.29,0.83299,0.572512585,45.49723826
-588.71,-785.14,0.84201,0.576395237,46.08205365
-588.57,777.49,-0.8693,-0.59719103,-45.5648121
-588.47,681.41,-0.79253,-0.561061725,-41.25540287
-588.38,752.25,-0.85,-0.588913048,-44.33370143
-588.34,-543.07,0.63902,0.468075161,36.52080969
-588.33,-802.93,0.85541,0.581970546,46.98510189
-588.31,20.139,-0.037832,-0.028952796,-30.66786582
-588.04,493.11,-0.61759,-0.45704791,-35.1258778
-587.9,769.5,-0.86386,-0.595205394,-45.13645353
-587.79,-792.46,0.84831,0.579405868,46.41032258
-587.79,-809.02,0.86037,0.584166404,47.28166391
-587.79,809.02,-0.8938,-0.607418784,-47.147244
-587.59,239.39,-0.32616,-0.249668803,-30.63706636
-587.34,760.32,-0.85734,-0.592641597,-44.66416195
-587.2,-284.55,0.35881,0.273962833,30.97032011
-586.8,-496.44,0.59466,0.439981975,35.15553665
-586.76,802.89,-0.8903,-0.60659126,-46.77099043
-586.41,729.06,-0.83366,-0.58227495,-43.17291172
-586.06,584.96,-0.7094,-0.515277971,-37.67326387
-585.78,166.08,-0.2327,-0.179052283,-29.96204041
-585.59,-351.95,0.43953,0.333072682,31.96218835
-585.28,692.53,-0.80498,-0.568681909,-41.5518917
-585.26,712.77,-0.82166,-0.576996423,-42.40296256
-585.03,796.13,-0.887,-0.606168641,-46.32891573
-584.98,660.24,-0.77795,-0.554656336,-40.25802089
-584.96,412.04,-0.53338,-0.400587419,-33.14946369
-584.76,611.56,-0.73512,-0.530807623,-38.49085202
-584.71,-798.76,0.85598,0.583965478,46.58058273
-584.65,702.74,-0.81406,-0.57349796,-41.94645075
-584.47,282.38,-0.38139,-0.291127638,-31.00439478
-584.19,789.37,-0.88278,-0.604893854,-45.93965451
-584.08,-744.51,0.81598,0.567153715,43.87281241
-583.99,-754.17,0.82346,0.57057279,44.32163852
-583.98,-258.08,0.32809,0.251458193,30.47496901
-583.91,-779.19,0.84237,0.578796546,45.53818697
-583.55,-763.6,0.83105,0.574116516,44.75284672
-583.54,-201.08,0.2564,0.197556797,29.78546116
-583.48,474.87,-0.60251,-0.448050654,-34.4736347
-583.45,636.96,-0.75914,-0.544887164,-39.32058781
-583.4,737.53,-0.84345,-0.588161885,-43.40439619
-583.31,-735.57,0.80983,0.564644163,43.42307127
-583.13,-513.67,0.61498,0.454007731,35.45584302
-583.12,-812.38,0.86745,0.589215652,47.22113998
-583.12,-694,0.777,0.548716216,41.60325085
-583.05,-675.7,0.76206,0.541025964,40.85460775
-582.99,812.48,-0.90127,-0.612764488,-47.0826096
-582.89,-805.75,0.86289,0.587574139,46.85636111
-582.88,781.4,-0.87809,-0.60362162,-45.47026989
-582.79,566.28,-0.69479,-0.507371633,-36.93907097
-582.63,-664.02,0.75273,0.536233489,40.37355286
-582.6,44.72,-0.071398,-0.054998639,-29.81775688
-582.48,-787.48,0.84994,0.582610068,45.88488035
-582.13,377.28,-0.49613,-0.37481823,-32.36549357
-582.04,-171.54,0.2188,0.169042465,29.43493189
-581.98,-770.85,0.83807,0.577872676,45.02675673
-581.7,806.6,-0.89824,-0.612280006,-46.70412081
-581.66,-706.31,0.78837,0.554987071,42.0519579
-581.64,765.15,-0.86689,-0.59946722,-44.6100757
-581.59,-229.77,0.29381,0.225957601,30.02881897
-581.48,773.87,-0.87378,-0.602493563,-45.02727568
-581.39,549.74,-0.68013,-0.498698478,-36.38100565
-581.31,328.94,-0.43988,-0.334461881,-31.5187247
-581.3,-726.23,0.80453,0.562988843,42.90336487
-581.24,746.13,-0.85247,-0.593258732,-43.69278604
-581.2,-715.72,0.79633,0.55908542,42.43440645
-580.72,-23.894,0.02175,0.017174188,26.64354295
-580.7,800.42,-0.89467,-0.61140769,-46.32953012
-580.62,-794.66,0.85709,0.586405737,46.15989339
-580.32,-651.04,0.74398,0.532301438,39.76667099
-580.04,720.84,-0.83349,-0.584918656,-42.4967371
-579.85,-140.27,0.17847,0.138259115,29.08371315
-579.71,755.06,-0.86104,-0.597806048,-44.03333715
-579.71,433.96,-0.56169,-0.421126501,-33.37797516
-579.52,-530.69,0.63487,0.467599284,35.77223517
-579.33,90.723,-0.13411,-0.103616243,-29.42951439
-579.09,-434.96,0.53696,0.402700243,33.33987476
-578.98,672.39,-0.79432,-0.565583369,-40.44260198
-578.88,355.02,-0.47253,-0.358393797,-31.84658985
-578.61,-557.28,0.66127,0.484405577,36.51164052
-578.54,-815.65,0.87443,0.594188835,47.16365387
-578.43,-801.76,0.86449,0.590427232,46.41770444
-578.26,815.85,-0.90866,-0.61805288,-47.0197825
-578.25,-590.68,0.69267,0.503594123,37.5452907
-578.16,597.17,-0.72823,-0.528834656,-37.70466661
-578.15,792.99,-0.89174,-0.611546499,-45.81720302
-578.06,785.8,-0.8864,-0.609429903,-45.44740844
-578,-637.28,0.73439,0.527769649,39.14972223
-577.89,455.34,-0.58642,-0.438358272,-33.77641916
-577.72,-808.79,0.87032,0.593046789,46.75401934
-577.44,531.38,-0.66564,-0.490599349,-35.67894087
-577.27,-759.01,0.83388,0.578199495,44.22011894
-577.25,-782.63,0.85163,0.585811487,45.37611832
-576.97,684.31,-0.80645,-0.572683157,-40.81957718
-576.81,213.83,-0.2985,-0.229698857,-29.9527583
-576.81,649.14,-0.7764,-0.556734245,-39.45612417
-576.78,-622.89,0.72298,0.521721178,38.57593478
-576.77,-575.61,0.68017,0.496490017,36.9957053
-576.71,810.25,-0.90613,-0.617921082,-46.6417033
-576.56,-606.87,0.70893,0.513680587,38.00988744
-576.28,-749.79,0.82783,0.575945154,43.73417232
-576.2,623.91,-0.75458,-0.544742228,-38.5205628
-575.95,-775.08,0.84732,0.584617016,44.93591133
-575.89,729.57,-0.84478,-0.592082716,-42.67938873
-575.72,-790.67,0.85912,0.589616472,45.70827673
-575.61,709.65,-0.8289,-0.58455145,-41.80103391
-575.2,-685.33,0.77771,0.552083856,40.86809301
-575.12,511.28,-0.64747,-0.479500583,-35.03007566
-575.09,761.66,-0.87096,-0.604339161,-44.11774978
-574.98,798.61,-0.89927,-0.616172003,-45.94463813
-574.92,778.69,-0.88425,-0.61009961,-44.93534916
-574.92,804.9,-0.90403,-0.618060032,-46.26896298
-574.85,-740.61,0.8222,0.574001874,43.23995047
-574.66,770.26,-0.87806,-0.607615525,-44.509145
-574.46,-467.4,0.5752,0.429603064,33.89103759
-574.38,-108.85,0.1379,0.10723933,28.59088224
-574.16,-766.33,0.84257,0.583419094,44.41933917
-574.04,697.77,-0.82069,-0.581114979,-41.22678468
-573.86,-51.084,0.059354,0.046457763,27.75905754
-573.72,738.32,-0.85401,-0.597353954,-42.96548883
-573.66,-797.83,0.86647,0.593585815,45.97215402
-573.58,-819.15,0.882,0.599593381,47.09968925
-573.58,819.15,-0.91599,-0.623300291,-46.95805741
-573.54,-812.82,0.87749,0.597920066,46.75707494
-572.91,-731.16,0.8168,0.57231701,42.71810659
-572.87,-699.08,0.79128,0.559894236,41.3266916
-572.75,303.38,-0.41424,-0.316678053,-30.80792803
-572.62,-332.57,0.42538,0.324494718,31.08996104
-572.47,747.89,-0.8629,-0.601988915,-43.34150989
-572.21,-805.15,0.87329,0.596990271,46.28211578
-572.04,813.52,-0.91345,-0.623181122,-46.57857376
-571.92,787.19,-0.89386,-0.61556738,-45.2091239
-571.77,-385.83,0.48811,0.369735745,32.01590779
-571.75,579.72,-0.71802,-0.524654675,-36.85573277
-571.71,661.65,-0.79242,-0.56727988,-39.68766182
-571.6,-720.66,0.80986,0.569561136,42.19017933
-571.45,-671.98,0.77038,0.549640098,40.16080766
-570.69,-78.509,0.09741,0.076006168,28.1606519
-570.56,-786.49,0.86131,0.593031919,45.23838816
-570.37,-709.79,0.80243,0.566448067,41.65994152
-570.35,794.01,-0.90068,-0.61912156,-45.47708524
-570.1,719.57,-0.84269,-0.593599065,-41.96282464
-569.65,-756.84,0.83997,0.584349759,43.74439059
-569.33,755.64,-0.87227,-0.607645084,-43.54925638
-569.32,-658.66,0.76126,0.545525301,39.54623173
-569.31,262.23,-0.36455,-0.280124517,-30.13855564
-569.28,-779.81,0.85767,0.592150805,44.83979286
-569.2,609.65,-0.7485,-0.543523096,-37.71263915
-569.16,808.25,-0.91258,-0.624397665,-46.15365351
-569.06,-486.07,0.59923,0.446792249,34.11826226
-568.97,822.36,-0.92321,-0.628473249,-46.89726272
-568.85,636.57,-0.77324,-0.557772991,-38.6298749
-568.75,801.21,-0.90777,-0.622756218,-45.76650932
-568.64,-810.46,0.88083,0.601722336,46.38479379
-568.6,-302.52,0.39165,0.300181415,30.47110182
-568.53,-822.66,0.8897,0.605092989,47.03525173
-568.3,-410.11,0.51812,0.391478994,32.34937443
-568.26,-793.47,0.86882,0.597212305,45.47925295
-568.12,490.52,-0.63223,-0.471129009,-34.19466606
-568.04,-816.87,0.88607,0.604010797,46.69770885
-567.87,-771.74,0.85308,0.590885568,44.37313175
-567.62,781.2,-0.89384,-0.617732569,-44.69691976
-567.54,773.37,-0.88794,-0.615302924,-44.30940695
-567.47,123.13,-0.18093,-0.140228804,-29.02484722
-567.37,764.69,-0.88141,-0.612591591,-43.88215788
-567.36,396.51,-0.52927,-0.400662174,-32.09881913
-567.28,-747.27,0.83507,0.58322227,43.18211817
-567.18,687.41,-0.81908,-0.583048519,-40.4823053
-566.99,815.82,-0.9205,-0.628562249,-46.44532052
-566.88,-800.68,0.87554,0.60057891,45.78267501
-566.8,185.48,-0.26546,-0.205256527,-29.33084472
-566.68,562.16,-0.70601,-0.518771256,-36.09273673
-566.38,-543.89,0.65962,0.486548123,35.57137899
-566.29,-644.73,0.75231,0.541680323,38.88449856
-565.95,674.5,-0.80936,-0.578473011,-39.91318264
-565.8,708.22,-0.83787,-0.593087881,-41.27248718
-565.59,2.2481,-0.013877,-0.010480714,-32.40510727
-565.49,729.3,-0.85538,-0.601680191,-42.16522547
-565.33,-504.23,0.62114,0.462056803,34.42935938
-565,-692.44,0.79381,0.564254033,40.68308828
-564.98,740.69,-0.86505,-0.606412352,-42.65045835
-564.88,-737.4,0.82988,0.581906508,42.61397461
-564.84,-763.7,0.85014,0.591044275,43.83694021
-564.57,-451.29,0.56633,0.425534454,33.0867558
-564.51,789.39,-0.90337,-0.623222897,-44.95134953
-564.28,-806.83,0.88272,0.604701204,45.9762267
-563.94,64.934,-0.10139,-0.078650697,-28.91176275
-563.7,-825.98,0.8971,0.61037952,46.97413175
-563.64,826.02,-0.93159,-0.634480899,-46.82711504
-563.49,820.66,-0.92781,-0.63319171,-46.52908204
-563.43,-523.34,0.64211,0.476116087,34.86416807
-563.34,-787.18,0.8693,0.599856055,44.91810031
-563.32,-630.03,0.74241,0.537130462,38.21781723
-563.29,544.26,-0.69164,-0.510731842,-35.42135871
-563.17,810.52,-0.92066,-0.63070447,-45.97327964
-563.14,-361.8,0.46656,0.355581439,31.21044833
-562.99,-614.87,0.72925,0.529697167,37.67300374
-562.94,803.61,-0.91576,-0.628950334,-45.60132182
-562.93,796.14,-0.91017,-0.626767495,-45.21652877
-562.68,-813.9,0.8895,0.608120785,46.27028416
-562.58,649.2,-0.79082,-0.569754926,-38.80002848
-562.57,-597.27,0.71368,0.520698982,37.06191573
-562.57,-726.85,0.82399,0.580140352,42.03287142
-562.48,-564.11,0.68276,0.502009736,36.00533034
-562.47,593.77,-0.74037,-0.540863605,-36.88663708
-562.44,422.42,-0.56278,-0.425042635,-32.40554079
-562.42,-680.41,0.7865,0.561478912,40.07649847
-562.37,-820.46,0.89455,0.610168495,46.60704489
-561.99,749.44,-0.87517,-0.612409748,-42.90595527
-561.91,-778.19,0.86411,0.598413123,44.40024234
-561.84,469.08,-0.61494,-0.46093714,-33.41081605
-561.63,697.6,-0.83342,-0.592610316,-40.63541889
-561.33,-795.42,0.87747,0.604159994,45.23801774
-561.26,151.78,-0.22195,-0.172202746,-28.88876917
-561.09,622.84,-0.7687,-0.557856966,-37.79517802
-560.83,-715.8,0.81701,0.577516968,41.46943642
-560.8,-582.13,0.70138,0.513854526,36.4938839
-560.74,-754.52,0.84741,0.591746247,43.204964
-560.39,783.71,-0.90348,-0.625394083,-44.46570967
-560.17,758.45,-0.8842,-0.617298435,-43.23703889
-559.83,776.11,-0.89826,-0.623509796,-44.06509828
-559.79,767.79,-0.89188,-0.620825068,-43.66043614
-559.74,718.45,-0.85267,-0.602926241,-41.42194213
-559.6,-703.46,0.80833,0.573743653,40.88696159
-559.58,816.39,-0.92887,-0.635757612,-46.10442445
-559.28,-802.67,0.88493,0.608152664,45.51116062
-559.23,-275.66,0.36376,0.280432156,29.71408329
-559.19,-829.04,0.904,0.615320621,46.91527794
-559.19,829.04,-0.93858,-0.63949887,-46.76804674
-559.08,524.96,-0.67616,-0.501972718,-34.70054755
-558.82,661.78,-0.80576,-0.579277819,-39.09733355
-558.78,-770.35,0.8615,0.598824193,43.865263
-558.57,371.11,-0.50621,-0.385596095,-31.27985634
-558.54,-666.94,0.77914,0.559045807,39.36961692
-558,237.13,-0.33803,-0.261193528,-29.41744854
-557.74,-810.09,0.89194,0.611657847,45.82335609
-557.74,-249.29,0.33077,0.255810982,29.30250177
-557.64,-744.65,0.84306,0.591202412,42.60090668
-557.53,445.17,-0.59244,-0.446494912,-32.68684227
-557.38,735.22,-0.86878,-0.611628783,-42.04367486
-557.3,822.08,-0.93553,-0.639478445,-46.29578329
-557.09,-190.71,0.25386,0.19736014,28.62779683
-556.94,805.51,-0.92365,-0.63524097,-45.40151581
-556.86,-817.44,0.89817,0.614468,46.17034582
-556.76,-824.19,0.90312,0.616340416,46.52941405
-556.71,-783.84,0.87378,0.604989651,44.4289169
-556.58,344.15,-0.47509,-0.36336673,-30.74669776
-556.52,-431.24,0.55111,0.416537331,32.30746914
-556.51,798.12,-0.91858,-0.63349998,-45.00079374
-556.3,811.68,-0.92894,-0.637600351,-45.69314445
-556.09,790.21,-0.91307,-0.631536125,-44.57921935
-556.01,684.79,-0.82854,-0.592413814,-39.85831875
-555.82,-157.87,0.20998,0.163658517,28.30374089
-555.69,-218.04,0.29096,0.225757399,28.88171159
-555.39,-791.21,0.88063,0.608447158,44.73401495
-555.33,576.79,-0.73128,-0.537558462,-36.03729662
-555.21,-761.98,0.85891,0.599410263,43.29250806
-555.21,318.87,-0.44481,-0.34132465,-30.31874483
-555.06,-653.08,0.77085,0.555820511,38.68685737
-554.62,-832.1,0.91102,0.620341823,46.85774294
-554.59,505.5,-0.66025,-0.49273602,-33.99669863
-554.54,-734.35,0.83827,0.590379806,41.98825766
-554.27,707.43,-0.84942,-0.603710586,-40.69986845
-554.17,826.62,-0.94227,-0.643693896,-46.38479659
-554.15,832.42,-0.94653,-0.645211936,-46.70063393
-553.64,636.07,-0.78834,-0.571583622,-37.92207644
-553.63,744.1,-0.87991,-0.618507363,-42.26346411
-553.6,-798.68,0.88803,0.61231633,45.02797919
-553.48,-690.64,0.80418,0.574099018,40.07688132
-553.4,608.14,-0.76299,-0.557107462,-36.95562389
-553.07,726.59,-0.86643,-0.612496712,-41.4587186
-552.88,781.78,-0.91014,-0.632018922,-44.00518213
-552.63,-776.96,0.87297,0.606685242,43.89174809
