,,,stan,er
-778.45,-597.94,0.56559,0.368301763,53.56700866
-778.31,-619.39,0.58296,0.377546582,54.40743692
-778.01,-198.12,0.19622,0.136428635,43.82611052
-778,612.1,-0.60485,-0.392630174,-54.05081947
-777.72,-610.17,0.57593,0.373986246,53.99764203
-777.59,601.99,-0.59682,-0.388476019,-53.63110492
-777.33,-272.16,0.2711,0.187166697,44.84414374
-777.29,-171.28,0.16881,0.117673854,43.45582621
-777.15,-629.32,0.59161,0.382335901,54.73566544
-777.15,629.32,-0.61939,-0.400430658,-54.68096353
-777.1,-510.52,0.49322,0.3278916,50.42166382
-776.96,22.205,-0.034757,-0.024043474,-44.5589738
-776.86,-577.14,0.54958,0.359953009,52.6810407
-776.81,-590.84,0.56083,0.366105954,53.1878936
-776.66,523.95,-0.53137,-0.352287395,-50.83423587
-776.62,-107.39,0.1024,0.071748269,42.72121353
-776.44,455.14,-0.47033,-0.316063796,-48.80856505
-776.4,-311.58,0.31026,0.213286694,45.46617726
-776.37,-521.51,0.50309,0.33378125,50.72446385
-776.26,-396.67,0.39148,0.265882495,47.23797458
-776.01,-547.36,0.52527,0.346566217,51.56410912
-775.73,362.03,-0.38358,-0.261681638,-46.58269609
-775.71,495.91,-0.50732,-0.338414299,-49.9109231
-775.63,241.54,-0.26434,-0.182789874,-44.6141378
-775.51,622.75,-0.61514,-0.398645595,-54.3074872
-775.46,295.02,-0.31817,-0.218885766,-45.35892681
-775.28,-562.66,0.53853,0.354170029,52.05408571
-775.23,534.16,-0.54108,-0.358155809,-51.07391424
-775.23,-603.85,0.57241,0.372692746,53.58764187
-775.2,-380.2,0.37658,0.25652869,46.7983951
-775.1,595.19,-0.59279,-0.386918114,-53.20812825
-775.09,-483.41,0.47071,0.314922715,49.46841798
-775.08,-335.86,0.33437,0.22924746,45.85548747
-774.91,53.323,-0.067917,-0.047262349,-43.70212653
-774.82,-445.02,0.43657,0.294245111,48.36950005
-774.53,-255.86,0.25578,0.177104307,44.42336507
-774.43,103.6,-0.12129,-0.084504576,-43.53068943
-774.33,-623.43,0.58873,0.381529435,54.30788448
-774.22,579.11,-0.57995,-0.380152747,-52.55709843
-774.14,-422.27,0.4162,0.281715385,47.7377603
-773.98,570.15,-0.57256,-0.376143533,-52.21848821
-773.96,466.24,-0.48175,-0.32342207,-48.95396586
-773.83,322.43,-0.34592,-0.237384259,-45.72154085
-773.58,-583.8,0.55709,0.364788316,52.7159659
-773.57,-240.53,0.24064,0.166949093,44.13974723
-773.5,-539.09,0.51978,0.343940854,51.12482081
-773.5,633.8,-0.62541,-0.404473287,-54.62331387
-773.5,616.27,-0.61117,-0.397077478,-53.91706496
-773.45,-616.1,0.58342,0.378954662,53.95509246
-773.45,-633.86,0.5976,0.386349082,54.67876781
-773.42,561.69,-0.56575,-0.372486493,-51.8847022
-773.29,586.92,-0.58707,-0.384250831,-52.78301383
-773.21,608.43,-0.60494,-0.393863484,-53.59128867
-772.97,-10.693,0.00021799,0.000429548,-49.25134053
-772.84,543.14,-0.55026,-0.363889789,-51.21611437
-772.77,-155.86,0.15381,0.10754232,43.02276576
-772.49,-456.99,0.4486,0.3019826,48.55160532
-772.32,-529.85,0.51261,0.340057084,50.74233815
-772.3,476.99,-0.49236,-0.330113347,-49.148771
-772.15,434.25,-0.45346,-0.306386386,-48.00265952
-772.08,514.59,-0.52591,-0.350022376,-50.25039408
-771.98,386.84,-0.40905,-0.278499552,-46.87635815
-771.92,552.42,-0.55878,-0.36890554,-51.46966903
-771.75,410.99,-0.43199,-0.293050523,-47.41144137
-771.67,210.59,-0.23382,-0.162338541,-44.03234011
-771.53,-570.07,0.54701,0.359683885,52.08076393
-771.44,627.56,-0.62172,-0.403105472,-54.23258744
-771.21,-366.28,0.36523,0.249730962,46.24938674
-771,-493.54,0.4819,0.322311779,49.5136173
-770.93,281.31,-0.30616,-0.21132059,-44.87939872
-770.9,-610.06,0.58019,0.377855966,53.54792642
-770.81,-597.12,0.56974,0.372282939,53.03951375
-770.78,601.8,-0.60104,-0.392383088,-53.17683607
-770.74,122.79,-0.14215,-0.099158911,-43.35574926
-770.68,-627.98,0.59472,0.385546987,54.25357218
-770.62,-554.57,0.5346,0.352939262,51.47082162
-770.53,486.6,-0.502,-0.33620279,-49.31464448
-770.31,349.04,-0.37345,-0.255790427,-45.99842728
-770.07,-470.9,0.46238,0.310756325,48.7918229
-770.04,-74.586,0.068524,0.048292875,41.89256769
-769.77,638.32,-0.63154,-0.408599493,-54.56211055
-769.75,-638.34,0.60358,0.390352591,54.6243099
-769.7,-298.22,0.29974,0.206961004,44.82921651
-769.68,-590.39,0.56495,0.369946299,52.71135351
-769.27,621.28,-0.61804,-0.401750508,-53.83676865
-769.2,181.18,-0.20391,-0.141983913,-43.61486199
-769.08,-515.57,0.50222,0.33464407,50.07587021
-769.04,5.1325,-0.016695,-0.011440439,-45.92971225
-768.89,-213.62,0.2146,0.149554435,43.49290324
-768.82,-352.06,0.35269,0.241887687,45.80733881
-768.8,-43.251,0.035181,0.024951338,40.99845271
-768.64,-410.39,0.40798,0.277338384,47.10549421
-768.6,594.62,-0.59649,-0.390466399,-52.76346474
-768.54,-603.55,0.57643,0.376402915,53.14174709
-768.5,504.72,-0.51931,-0.346849607,-49.72195135
-768.47,-621.18,0.59072,0.384000009,53.83332971
-768.35,-577.5,0.55515,0.364883306,52.14453247
-767.9,-139.5,0.13764,0.096539837,42.57326799
-767.85,613.97,-0.61299,-0.399457547,-53.4556062
-767.81,529.93,-0.54188,-0.360138959,-50.46414339
-767.53,446.03,-0.46679,-0.315362937,-48.01675955
-767.5,632.42,-0.62828,-0.40752884,-54.16823
-767.31,-435.41,0.43177,0.292413957,47.65711076
-767.25,256.01,-0.28184,-0.195305316,-44.30738792
-767.24,-504.21,0.49341,0.329808309,49.60508458
-767.13,573.53,-0.57974,-0.381664627,-51.89775485
-766.93,-632.49,0.60078,0.389622655,54.19534581
-766.88,306.84,-0.3333,-0.229793252,-45.04342333
-766.64,-184.72,0.18529,0.12957209,43.00147533
-766.54,580.91,-0.58634,-0.385433165,-52.12494762
-766.52,-562.34,0.54365,0.358884488,51.48328189
-766.5,-545.85,0.52975,0.351032768,50.91183721
-766.18,588.13,-0.59265,-0.388960903,-52.36749889
-766.13,565.07,-0.5732,-0.378260661,-51.53571573
-766.04,-642.79,0.60954,0.394356073,54.56589668
-766.04,642.79,-0.63765,-0.412712969,-54.50205067
-765.99,-323.88,0.32651,0.225057247,45.07864278
-765.99,-615.06,0.5874,0.382852228,53.42734273
-765.93,607.31,-0.60876,-0.397697076,-53.07127871
-765.91,373.7,-0.39936,-0.273105097,-46.22942011
-765.85,-121.32,0.11878,0.08350084,42.25006626
-765.77,423.39,-0.44668,-0.303160214,-47.34123387
-765.76,-387.33,0.38777,0.264885673,46.39145844
-765.76,522.02,-0.5362,-0.357266229,-50.08415463
-765.71,69.899,-0.086408,-0.060404189,-43.04968043
-764.96,626.56,-0.62521,-0.406599926,-53.76539953
-764.96,538.36,-0.55095,-0.365943843,-50.55588723
-764.89,-525,0.51286,0.341638538,50.11772459
-764.84,-584.84,0.56344,0.370217219,52.19173243
-764.75,495.04,-0.51289,-0.343762427,-49.1989699
-764.68,162.51,-0.18534,-0.129422693,-43.20517996
-764.62,-482.73,0.47596,0.319867814,48.79896611
-764.55,-282.92,0.28645,0.198550453,44.27063562
-764.49,36.431,-0.050482,-0.035215844,-43.35025024
-764.42,-536.15,0.52273,0.347436388,50.45344079
-764.41,557.06,-0.56744,-0.375416421,-51.14948855
-764.39,398.68,-0.42405,-0.289095323,-46.68172272
-764.28,458,-0.47958,-0.323752369,-48.13173469
-764.08,-626.19,0.59762,0.388692952,53.75117997
-763.99,335.47,-0.36292,-0.249658647,-45.36648537
-763.96,547.73,-0.55969,-0.371133767,-50.80546419
-763.48,637.1,-0.63478,-0.411936515,-54.0965602
-763.45,226.91,-0.25313,-0.176116769,-43.72850557
-763.36,-608.36,0.58368,0.381506771,52.99335262
-763.34,600.18,-0.60455,-0.396083427,-52.63198572
-763.21,-636.99,0.60682,0.393684268,54.13874759
-763.09,619.66,-0.62082,-0.404789862,-53.36846563
-762.87,143.51,-0.16556,-0.115797993,-42.97311739
-762.85,-461.41,0.45783,0.309173097,48.08209533
-762.76,-593.36,0.57181,0.375252683,52.37998983
-762.73,-93.12,0.089175,0.062906472,41.75806957
-762.64,-570.71,0.55309,0.364986631,51.53705723
-762.36,-600.35,0.5778,0.378586321,52.62041137
-762.23,-647.31,0.61567,0.398471034,54.50809408
-762.21,470.1,-0.49182,-0.331562197,-48.33416008
-762.2,647.34,-0.64393,-0.416951211,-54.43773343
-761.39,-448.65,0.44702,0.302772003,47.64244912
-761.32,195.81,-0.22127,-0.154428253,-43.28336686
-761.26,-553.71,0.53963,0.357728549,50.84901695
-761.16,-399.51,0.40153,0.274273282,46.39778161
-761.11,512.48,-0.53058,-0.354914898,-49.49499252
-761.1,-423.8,0.4243,0.288668335,46.9852935
-761,-620.1,0.59475,0.387946429,53.30724965
-760.86,-339.51,0.34402,0.237118909,45.08332584
-760.76,612.8,-0.61674,-0.403227795,-52.95076573
-760.63,632.09,-0.63265,-0.411591687,-53.70815794
-760.56,-229.98,0.23393,0.163320611,43.23360614
-760.5,-266.29,0.27113,0.188593528,43.76421233
-760.35,-24.873,0.015782,0.011388958,38.57281866
-760.32,592.99,-0.60054,-0.394651444,-52.16972084
-760.23,481.91,-0.50368,-0.339090896,-48.53834356
-760.18,641.81,-0.64084,-0.415926751,-54.07520636
-760.13,-513.5,0.50571,0.338370344,49.45458709
-760.05,-494.19,0.48876,0.328340522,48.85765435
-759.94,-631.11,0.6043,0.393208422,53.68439884
-759.83,87.664,-0.10619,-0.074430032,-42.6709038
-759.76,-641.68,0.61286,0.3976755,54.11057506
-759.66,-373.11,0.37712,0.258819738,45.7075892
-759.63,360.71,-0.38969,-0.267666916,-45.58766012
-759.48,-578.74,0.5618,0.370513814,51.62727509
-759.47,271.3,-0.30021,-0.208395016,-44.05814764
-759.04,569.04,-0.5811,-0.384267686,-51.22270783
-758.77,584.59,-0.59449,-0.391724795,-51.76215735
-758.55,625.47,-0.62864,-0.410059964,-53.30440786
-758.52,576.51,-0.5878,-0.38810481,-51.45393329
-758.48,651.7,-0.64999,-0.421039612,-54.37739847
-758.47,436.21,-0.46257,-0.314218964,-47.21262982
-758.39,-651.8,0.62181,0.402598684,54.44908906
-758.34,320.73,-0.3507,-0.242246561,-44.76985676
-758.29,605.71,-0.6125,-0.401591455,-52.51818536
-758.27,-613.28,0.59102,0.386638739,52.86104081
-758.13,-310.77,0.31679,0.219423656,44.37367696
-758.09,411.24,-0.43921,-0.299621447,-46.58830487
-757.85,-472.88,0.47098,0.318013053,48.10083927
-757.82,-59.935,0.053937,0.038271901,40.93106927
-757.77,-563.08,0.54975,0.364174069,50.95802975
-757.75,-167.18,0.16902,0.118787568,42.28761701
-757.46,-248.28,0.25379,0.177076989,43.32184084
-757.39,-199.95,0.20364,0.142745864,42.65912455
-757.32,530.93,-0.54919,-0.366523235,-49.83770392
-757.1,289.93,-0.32012,-0.222002216,-44.19675893
-756.99,-587.78,0.57092,0.376093214,51.8027922
-756.9,385.65,-0.41526,-0.284538883,-45.94138944
-756.83,-544.03,0.53414,0.35551507,50.24398276
-756.66,503.79,-0.52552,-0.352795993,-48.9586079
-756.34,-625.52,0.60222,0.393028195,53.22564846
-756.3,107.53,-0.12813,-0.089932568,-42.47341382
-756.28,-605.33,0.58585,0.384356127,52.4237443
-756.14,645.8,-0.64685,-0.420093106,-53.97777091
-756.12,-635.91,0.61072,0.397510132,53.63633555
-756.11,561.45,-0.57649,-0.382352196,-50.77460157
-756.11,618.64,-0.62468,-0.408615562,-52.87719276
-756.09,638.13,-0.64067,-0.416945558,-53.65795089
-756,242.84,-0.27205,-0.189611766,-43.47738338
-755.9,-533.24,0.52543,0.350689399,49.82773968
-755.85,-646.48,0.61933,0.402004407,54.06050025
-755.78,541.75,-0.55963,-0.37285365,-50.09374319
-755.7,-523.21,0.51684,0.345738082,49.48888389
-755.69,17.012,-0.029762,-0.020716214,-43.6652483
-755.62,520.75,-0.54127,-0.362263489,-49.41334593
-755.51,552.27,-0.56895,-0.378226568,-50.42571004
-755.43,-358,0.3645,0.251141123,45.13752101
-755.37,492.14,-0.5158,-0.347259774,-48.53433597
-755.09,598.28,-0.60843,-0.400196774,-52.03270991
-754.92,-504.36,0.50077,0.336424927,48.85044489
-754.77,-596.82,0.57985,0.381472835,52.00295962
-754.71,-656.06,0.62769,0.406549343,54.39454297
-754.71,656.06,-0.65612,-0.425178471,-54.31637417
-754.41,448.67,-0.47644,-0.323482722,-47.28452771
-754.4,631.58,-0.63648,-0.415232171,-53.28292102
-754.15,-437.16,0.44038,0.299766763,46.90754739
-754.02,-412.14,0.41707,0.285125837,46.27576502
-753.94,127.55,-0.15016,-0.105453615,-42.39435933
-753.5,53.27,-0.069454,-0.048756739,-42.45005247
-753.42,-109.12,0.10772,0.076170082,41.42035419
-753.31,-618.89,0.59888,0.392025002,52.76576658
-753.19,347.28,-0.37944,-0.261777529,-44.94750604
-753.16,-571.74,0.55999,0.370914042,50.97568087
-753.15,611.54,-0.6208,-0.407319703,-52.41099195
-753.12,-640.96,0.61679,0.401417453,53.65301027
-752.84,424.66,-0.45473,-0.310203248,-46.59098628
-752.62,589.44,-0.60265,-0.397658856,-51.54949795
-752.59,-484.43,0.4844,0.32704453,48.11438671
-752.49,211.45,-0.24025,-0.168091477,-42.92812683
-752.21,-555.13,0.54653,0.363541488,50.33497362
-752.17,650.69,-0.65357,-0.424604574,-53.92438992
-752.03,461.59,-0.48979,-0.332106291,-47.47989226
-751.93,-385.49,0.39276,0.26988572,45.52826286
-751.88,-294.97,0.30345,0.211113761,43.73766947
-751.85,-631.07,0.60971,0.398081812,53.16198364
-751.68,-650.66,0.6255,0.406253844,53.96777375
-751.67,-460.73,0.46344,0.314440005,47.3858262
-751.65,624.65,-0.63268,-0.41398105,-52.82825151
-751.65,304.25,-0.33687,-0.233770987,-44.10256983
-751.64,-149.15,0.15116,0.106635522,41.75388999
-751.58,176.68,-0.20352,-0.142761147,-42.55979607
-751.25,-580.56,0.56863,0.376137643,51.17604154
-750.99,579.78,-0.59553,-0.394135996,-51.09759204
-750.95,643.84,-0.64887,-0.42255067,-53.56028181
-750.89,-660.43,0.63377,0.41064712,54.3344563
-750.68,-611.62,0.59471,0.390458377,52.3107289
-750.61,-4.9256,-0.0057749,-0.003805651,-51.74541018
-750.6,660.76,-0.66279,-0.429686338,-54.2497264
-750.23,474.26,-0.50253,-0.340197456,-47.71715405
-750.17,604.39,-0.61686,-0.405967642,-51.94807069
-750.16,569.82,-0.58756,-0.389907405,-50.69218823
-749.74,637.51,-0.64456,-0.420671363,-53.22174423
-749.57,398.05,-0.43097,-0.29563101,-45.77970016
-749.43,372.85,-0.40647,-0.27987986,-45.23017136
-749.07,-589.69,0.57769,0.38162422,51.37666061
-748.98,-326.29,0.33613,0.233207783,44.1332686
-748.94,-217.42,0.22442,0.157595339,42.40268914
-748.86,-514.97,0.51379,0.345269698,48.80830925
-748.74,-78.37,0.074905,0.053209918,40.77262701
-748.72,-645.06,0.62307,0.405801481,53.54059299
-748.7,-603.77,0.5896,0.388189308,51.88465708
-748.65,617.58,-0.6289,-0.412774608,-52.35917822
-748.5,-130.51,0.1317,0.093152585,41.38094036
-748.49,-624.52,0.6067,0.397359779,52.68279078
-748.29,512.18,-0.53814,-0.36190823,-48.69515412
-748.26,-564.04,0.55664,0.370104165,50.40090124
-748.14,-547.38,0.54247,0.362080285,49.82036362
-748.03,-637.19,0.61724,0.402980295,53.16877951
-748.02,-344.09,0.35426,0.245288573,44.42580679
-748.02,259.13,-0.29179,-0.203723917,-43.22815146
-747.98,655.91,-0.66073,-0.429400056,-53.8728256
-747.88,-655.01,0.63157,0.410357409,53.90729778
-747.78,630.77,-0.64039,-0.419039164,-52.82342443
-747.59,535.88,-0.55968,-0.374632929,-49.39423531
-747.41,-43.039,0.036256,0.025931505,39.81448685
-747.38,-495.52,0.49741,0.335807217,48.1236776
-747.28,595.91,-0.61169,-0.403892472,-51.44872522
-747.27,547.58,-0.57016,-0.380727115,-49.75555385
-747.2,559.05,-0.5802,-0.386446135,-50.13735372
-747.01,486.05,-0.51525,-0.348492733,-47.85100248
-746.96,-449.3,0.45558,0.31034614,46.7973793
-746.96,-664.87,0.64001,0.41485239,54.27415026
-746.9,524.84,-0.55033,-0.369345015,-49.00160506
-746.78,-425.35,0.43333,0.29645879,46.16871367
-746.78,665.07,-0.66896,-0.433864443,-54.1864078
-746.78,-181.98,0.18746,0.13215996,41.8432633
-746.77,332.6,-0.36767,-0.254788379,-44.30406996
-746.7,-278.45,0.28864,0.201608638,43.16846899
-746.66,-537.1,0.53451,0.357806647,49.38515107
-746.47,-398.75,0.40824,0.280553393,45.51240887
-746.29,499.74,-0.52816,-0.356375795,-48.20310681
-746.27,649.62,-0.65686,-0.427924696,-53.49896981
-745.92,156.69,-0.18332,-0.129022023,-42.08427039
-745.9,-596.4,0.58537,0.386566944,51.42784683
-745.77,-526.68,0.52599,0.353029388,48.99326155
-745.53,-473.35,0.47848,0.324681155,47.36919383
-745.17,-617.72,0.60342,0.39645887,52.20242132
-744.81,586.75,-0.6056,-0.401171016,-50.95806438
-744.76,610.7,-0.62584,-0.41215359,-51.84630546
-744.59,643.27,-0.65287,-0.426358944,-53.12684518
-744.54,-659.34,0.63734,0.414178256,53.8806037
-744.34,-650.14,0.63017,0.410603478,53.47410179
-744.18,623.68,-0.63705,-0.418251925,-52.31250874
-744.17,411.32,-0.44663,-0.306413345,-45.76062278
-744.15,-630.37,0.61441,0.402508259,52.64531502
-744.01,228.34,-0.26076,-0.18283554,-42.61997396
-743.95,438.83,-0.47304,-0.323104339,-46.40471905
-743.94,71.668,-0.09054,-0.063850392,-41.80022604
-743.93,-369.93,0.3816,0.26368621,44.71746559
-743.64,-259.25,0.26994,0.189169033,42.69777449
-743.59,32.601,-0.047339,-0.033274738,-42.26708499
-743.5,-574.38,0.5685,0.37781536,50.47032506
-743.38,661.09,-0.66819,-0.434462466,-53.79694517
-743.15,-583.97,0.57683,0.382521135,50.7968963
-743.14,-669.13,0.64605,0.418922389,54.21710965
-743.14,669.13,-0.67482,-0.437834155,-54.12685193
-743.06,278.19,-0.3135,-0.218908325,-43.21063395
-742.96,636.67,-0.64862,-0.424616657,-52.75425248
-742.85,-642.91,0.62542,0.408567232,53.07639749
-742.78,577.49,-0.59905,-0.398037005,-50.50108231
-742.56,-609.79,0.5987,0.39458287,51.72985067
-742.3,193.04,-0.22353,-0.157225646,-42.17146202
-742.22,-237.58,0.24777,0.1741214,42.29727048
-742.21,602.66,-0.62085,-0.41011879,-51.38296899
-742.18,-506.66,0.51051,0.344597466,48.14676574
-742.15,359.53,-0.39683,-0.274553905,-44.53627959
-741.96,316.2,-0.35316,-0.245692974,-43.74037438
-741.66,654.99,-0.66449,-0.433101166,-53.42604751
-741.3,452.65,-0.48761,-0.332612811,-46.59988526
-741.19,568.66,-0.5925,-0.394758861,-50.09162758
-741.1,-555.4,0.55388,0.370095572,49.6586399
-740.87,93.807,-0.11538,-0.081489075,-41.58953225
-740.85,-636.08,0.62132,0.406967962,52.67049443
-740.77,629.69,-0.64442,-0.423026634,-52.33556185
-740.69,425.95,-0.4626,-0.317064882,-45.90073707
-740.6,-308.95,0.32226,0.224829426,43.33533033
-740.52,-663.19,0.64322,0.418248201,53.78906547
-740.51,-24.228,0.01577,0.011478696,37.38493878
-740.36,617.48,-0.63457,-0.417944592,-51.83113065
-740.07,385.36,-0.42347,-0.292161643,-44.9437358
-740,-624.31,0.61236,0.402494274,52.14129463
-739.97,-655.46,0.63748,0.415506286,53.42246849
-739.77,-565.56,0.56347,0.375818977,49.93122589
-739.74,-485.48,0.49294,0.334487165,47.37187296
-739.67,-601.6,0.59389,0.392688297,51.23700025
-739.64,648.5,-0.66066,-0.431728832,-53.02661106
-739.61,139,-0.16539,-0.116766863,-41.64121182
-739.44,466.24,-0.50145,-0.341472944,-46.84911626
-739.41,673.25,-0.68083,-0.441906792,-54.06642583
-739.29,-95.669,0.095116,0.067706372,40.48308573
-739.2,-437.91,0.4493,0.307655001,46.04020702
-739.19,-412.57,0.42529,0.292472017,45.41220179
-739.16,-673.53,0.65235,0.423175035,54.15606933
-738.99,593.75,-0.61552,-0.408033981,-50.85018129
-738.86,-543.97,0.54546,0.365739983,49.13873947
-738.66,666.21,-0.67573,-0.439606595,-53.71243467
-738.58,-461.97,0.47209,0.32193621,46.64085151
-738.34,-591.78,0.58659,0.389023234,50.78533837
-738.31,551.38,-0.57935,-0.387965171,-49.33041495
-738.29,540.8,-0.57003,-0.382618405,-48.98133295
-737.98,-648.23,0.6331,0.413817202,52.99025672
-737.89,-199.3,0.20842,0.147240784,41.55045528
-737.77,-519,0.52423,0.353572851,48.26647442
-737.76,517.76,-0.54978,-0.37090735,-48.22569568
-737.66,-383.26,0.39776,0.274982847,44.64902221
-737.63,116.29,-0.14074,-0.099508812,-41.43471094
-737.62,641.56,-0.65644,-0.430128838,-52.61473803
-737.57,560.39,-0.58774,-0.392903351,-49.58895078
-737.55,295.76,-0.33396,-0.233285587,-43.15500755
-737.32,-161.77,0.16801,0.119072798,41.09855738
-737.31,529.67,-0.56076,-0.377443999,-48.56773482
-737.29,479.09,-0.51471,-0.349973815,-47.0710032
-737.27,-356.09,0.37117,0.257677852,44.04419988
-737.04,-616.39,0.60792,0.400887185,51.64365986
-736.91,660.25,-0.67219,-0.438345679,-53.34701189
-736.87,506.21,-0.53988,-0.365218443,-47.82385994
-736.63,-667.74,0.6496,0.422529625,53.7406992
-736.49,492.87,-0.52791,-0.358122115,-47.41061177
-736.36,609.32,-0.63053,-0.416830332,-51.26778242
-735.93,584.74,-0.60993,-0.405715462,-50.33442343
-735.81,-640.57,0.62848,0.412020195,52.53621241
-735.66,634.05,-0.65166,-0.428196632,-52.1870914
-735.54,-531.52,0.53671,0.361347249,48.53025774
-735.49,245.2,-0.28156,-0.197815295,-42.33479796
-735.44,624.81,-0.64415,-0.424321709,-51.80698647
-735.43,677.6,-0.68723,-0.446250833,-54.00083293
-735.36,-62.386,0.058626,0.041949347,39.75426224
-735.28,344.96,-0.38547,-0.2679439,-43.86220379
-735.23,-631.4,0.62145,0.408508654,52.12652012
-735.2,-677.85,0.65858,0.427390823,54.09315415
-735.18,12.222,-0.024887,-0.017425161,-42.8222106
-735.13,-581.72,0.58029,0.386295285,50.21928124
-735.01,-660.59,0.64508,0.420721347,53.32713778
-734.93,653.85,-0.66843,-0.437024086,-52.95037993
-734.38,-497.53,0.50712,0.344026305,47.40733274
-734.04,671.17,-0.68309,-0.444631463,-53.63060364
-733.97,600.9,-0.62508,-0.414505345,-50.80143303
-733.84,-607.99,0.60319,0.399149475,51.11882602
-733.82,-117.65,0.12028,0.085646208,40.43820808
-733.75,-338.39,0.35512,0.247486188,43.49083611
-733.63,399.03,-0.44031,-0.30393965,-44.86757495
-733.32,211.31,-0.24589,-0.173361742,-41.83636874
-733.24,-653.7,0.64086,0.419075301,52.92239799
-733.06,576.12,-0.60447,-0.403377921,-49.85202938
-732.95,-293.63,0.30973,0.217143925,42.63811407
-732.9,48.405,-0.065619,-0.0464153,-41.37364158
-732.87,616.53,-0.63905,-0.422301406,-51.32556757
-732.85,-572.47,0.57397,0.383286114,49.74975057
-732.66,647,-0.66448,-0.435658739,-52.5230507
-732.64,172.65,-0.20393,-0.144163115,-41.4578203
-732.46,-672.48,0.65634,0.427074335,53.68284767
-732.03,665.46,-0.67997,-0.443679144,-53.25714745
-732.01,-474.8,0.48782,0.332728786,46.61190149
-731.94,-623.29,0.61714,0.407092771,51.59689476
-731.91,-321.94,0.33928,0.237123788,43.08138483
-731.76,-450.48,0.46535,0.31887531,45.93478557
-731.72,-398.59,0.41579,0.287438819,44.65339149
-731.48,372.15,-0.41475,-0.287676184,-44.17251853
-731.41,-598.58,0.59703,0.39639918,50.61332885
-731.35,-682,0.66463,0.431482095,54.03420166
-731.35,682,-0.69376,-0.450687234,-53.9338034
-731.21,-646.26,0.63634,0.417317405,52.48345547
-731.2,-425.54,0.44205,0.304309963,45.26307188
-730.97,-561.77,0.56604,0.379225549,49.26209511
-730.79,-217.5,0.23015,0.162768878,41.3968095
-730.72,-551.77,0.55756,0.374430918,48.90864337
-730.48,639.58,-0.65996,-0.433942701,-52.08459514
-730.41,-665.87,0.6526,0.425798883,53.2648454
-730.32,567.22,-0.59861,-0.400737929,-49.37692619
-730.27,415.39,-0.45816,-0.315886621,-45.03938114
-730.09,659.14,-0.67628,-0.442398621,-52.86666083
-730.08,-140.91,0.14673,0.10445237,40.47551082
-729.94,-510.04,0.52117,0.353286175,47.52063273
-729.82,591.72,-0.62015,-0.412859204,-50.20859269
-729.77,263.35,-0.30299,-0.21300067,-42.24837873
-729.63,675.83,-0.6901,-0.449423204,-53.55237411
-729.6,-274.57,0.29121,0.204875931,42.13968342
-729.53,-637.71,0.63062,0.414807862,52.02701242
-729.47,-540.76,0.54876,0.369619814,48.46606677
-729.42,444.58,-0.48686,-0.334167769,-45.69328508
-729.25,631.22,-0.65392,-0.431138729,-51.67275791
-728.95,329.29,-0.37242,-0.260037594,-43.21775349
-728.85,-589.16,0.59086,0.393626414,50.10679635
-728.5,431.25,-0.47457,-0.326583836,-45.31337687
-728.46,-614.86,0.61264,0.405579427,51.05302659
-728.31,546.73,-0.58191,-0.391673079,-48.57033354
-728.25,-659.24,0.64888,0.424541236,52.84263228
-728.19,-677.45,0.66338,0.43179796,53.63203648
-727.81,458.63,-0.50122,-0.343397507,-45.95912602
-727.79,652.48,-0.67253,-0.441168405,-52.44292035
-727.73,535.61,-0.57237,-0.386270282,-48.178627
-727.56,556.89,-0.59141,-0.397293318,-48.85979019
-727.53,623.6,-0.64881,-0.428917768,-51.26675755
-727.51,-686.1,0.67066,0.435564502,53.97489869
-727.44,607.65,-0.63542,-0.421784289,-50.65046685
-727.34,-254.44,0.27081,0.191104879,41.70752836
-727.26,-6.094,-0.0042779,-0.002770209,-54.42517987
-727.22,686.4,-0.70037,-0.455181231,-53.86618602
-727.1,670.76,-0.68791,-0.449106639,-53.17297497
-726.94,-629.81,0.62602,0.413088736,51.54613169
-726.92,-179.32,0.18978,0.134869356,40.71395094
-726.88,523.42,-0.56194,-0.380339288,-47.74702956
-726.7,312.21,-0.35574,-0.249117756,-42.79993772
-726.5,-522.77,0.53477,0.362035258,47.71213233
-726.17,-487.63,0.50317,0.343150826,46.63231479
-726.14,-652.12,0.64471,0.423005641,52.41167902
-726.01,472.2,-0.51516,-0.352327198,-46.21635895
-725.98,-671.15,0.66002,0.43077728,53.21606568
-725.97,680.5,-0.69659,-0.453729351,-53.52544388
-725.78,512.15,-0.5524,-0.37491841,-47.33872362
-725.67,485.98,-0.52828,-0.360419219,-46.57375953
-725.61,499.73,-0.54108,-0.368178753,-46.96122348
-725.45,583.64,-0.61625,-0.411788624,-49.65202132
-725.42,-45.681,0.04065,0.029303511,38.72057912
-725.37,598.98,-0.62952,-0.419115392,-50.20207146
-725.36,-368,0.38891,0.270802036,43.61413459
-725.35,645.14,-0.66831,-0.439708855,-51.9892065
-725.33,615.48,-0.64356,-0.42671472,-50.81738936
-725.23,-579.2,0.58489,0.391157352,49.52806003
-725.22,664.49,-0.68423,-0.447840948,-52.78415308
-725.01,-605.8,0.60753,0.403688646,50.49469584
-724.43,-79.22,0.078703,0.05642782,39.47552917
-724.39,-644.34,0.63969,0.420909227,51.97813644
-724.27,281.33,-0.32428,-0.228058129,-42.19181826
-724.12,-463.55,0.48212,0.330579476,45.84087502
